파일명,원래분류명(한글),변환된분류명(영어),소분류1,확률1(%),소분류2,확률2(%),소분류3,확률3(%)
"제과,베이커리_아우어베이커리 도산본점_84.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_야자수 브런치베이커리카페_529.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_오월의종 타임스퀘어점_80.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_하우스베이커리_565.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"족발,보쌈_골목족발_918.jpg","족발,보쌈",Pork dishes,market,85.95,park,84.89,bar,84.43
주차장_대구미술관 주차장_1998.jpg,주차장,Parking lot,street,89.07,park,88.87,market,87.17
주차장_대구수목원 제3주차장_1971.jpg,주차장,Parking lot,street,89.07,park,88.87,market,87.17
주차장_대구수목원 제3주차장_1972.jpg,주차장,Parking lot,street,89.07,park,88.87,market,87.17
주차장_대구수목원 제3주차장_1973.jpg,주차장,Parking lot,street,89.07,park,88.87,market,87.17
주차장_부산박물관 주차장_1654.jpg,주차장,Parking lot,street,89.07,park,88.87,market,87.17
참치회_골목참치_396.jpg,참치회,Tuna sashimi,ocean,81.18,theater,78.87,river,78.21
참치회_골목참치_397.jpg,참치회,Tuna sashimi,ocean,81.18,theater,78.87,river,78.21
참치회_골목참치_398.jpg,참치회,Tuna sashimi,ocean,81.18,theater,78.87,river,78.21
체험학습장_인천수목원 유아숲체험원_1095.jpg,체험학습장,Experience center,gallery,90.35,museum,90.02,theater,89.31
체험학습장_인천수목원 유아숲체험원_1097.jpg,체험학습장,Experience center,gallery,90.35,museum,90.02,theater,89.31
추어_골목추어탕 본점_893.jpg,추어,Loach,river,77.58,zoo,76.3,ocean,75.16
추어_골목추어탕 본점_894.jpg,추어,Loach,river,77.58,zoo,76.3,ocean,75.16
추어_골목추어탕 본점_895.jpg,추어,Loach,river,77.58,zoo,76.3,ocean,75.16
축제_대구수목원국화전시회_1968.jpg,축제,Festival,festival,100.0,market,89.61,stadium,87.81
축제_대구수목원국화전시회_1969.jpg,축제,Festival,festival,100.0,market,89.61,stadium,87.81
축제_대구수목원국화전시회_1970.jpg,축제,Festival,festival,100.0,market,89.61,stadium,87.81
카페_고양이똥 브런치_1.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_고양이똥 브런치_2.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_고양이똥 브런치_3.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_노티스_1473.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_노티스_1474.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_대구수목원 카페_1986.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_대구수목원 카페_1988.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_대연골목_1840.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_데이지브런치카페_537.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_라메르베이커리카페_1071.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_라메르베이커리카페_1072.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_라몽드브런치카페_1923.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_레드브릿지_555.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_레드브릿지_556.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_매화마름_1079.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_메이드림_1068.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_메이드림_1069.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_메이드림_1070.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_몬떼델피노_558.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_바다보다_1086.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_바다보다_1087.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_바다보다_1088.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_발리다_450.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_발리다_451.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_발리다_452.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_브런치가든 계양구청점_1040.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_브런치위치_522.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_브런치위치_523.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_브런치카페 이안_1530.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_브런치포레_517.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_블루트렁크 오이도거북섬본점_465.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_블루트렁크 오이도거북섬본점_466.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_블루트렁크 오이도거북섬본점_467.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_비파티세리 공덕점_66.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_빌라드파넬_572.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_스노잉클라우드_1484.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_스노잉클라우드_1486.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_앵커커피로스터즈_474.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_어반브런치_501.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_엠클리프_982.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_오라카페&브런치_1043.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_인더매스 삼덕_1932.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_인더매스 삼덕_1933.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_인더매스 삼덕_1934.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_지금이곳_1059.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_지금이곳_1060.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_지금이곳_1061.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_차덕분_975.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_차덕분_976.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_차덕분_977.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_칠암사계_1545.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_칠암사계_1546.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페 메르디_985.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페 메르디_986.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페109하우스_987.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페109하우스_988.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페385_1460.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페385_1461.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페윤_1454.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페윤_1455.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카페윤_1456.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_카펠라_1901.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_코스모40_1058.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_쿠타팜테라스 브런치카페_1496.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_쿠타팜테라스 브런치카페_1497.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_토크라피_969.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_토크라피_970.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_토크라피_971.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_티아이티에프_1956.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_티아이티에프_1957.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_티아이티에프_1958.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_파이브어클락_472.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_포레스트아웃팅스 일산본점_542.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_하이바다_996.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_하이바다_997.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_하이바다_998.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
카페_헤이든신씨어_1550.jpg,카페,Café,bar,90.51,restaurant,89.84,theater,88.31
칼국수_골목손칼국수_1829.jpg,칼국수,Noodle soup,temple,82.24,market,82.24,street,82.05
커피전문점_골목사이_915.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_골목사이_916.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_그린홀리데이_1075.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_배곧아띠_460.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_뻘다방_966.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_뻘다방_967.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_뻘다방_968.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_웨이브온커피_1445.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_웨이브온커피_1447.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
커피전문점_해밀화_456.jpg,커피전문점,Coffee shop,restaurant,90.07,theater,86.77,bakery,86.58
테마파크_강화루지_1265.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_강화루지_1267.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_농협안성팜랜드_800.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_니지모리스튜디오_822.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_니지모리스튜디오_823.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_두리랜드_812.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_두리랜드_813.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_두리랜드_814.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_런닝맨 인사동점_299.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_롯데월드 어드벤처 부산_1716.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_롯데월드 어드벤처 부산_1717.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_롯데월드 어드벤처 부산_1718.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_루덴시아_827.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_루덴시아_828.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_루덴시아_829.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_마이랜드_1283.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_마이랜드_1284.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_마이랜드_1285.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_매직아일랜드_307.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_매직아일랜드_308.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_배미꾸미조각공원_1298.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_배미꾸미조각공원_1299.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_배미꾸미조각공원_1300.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_법무부 부산솔로몬로파크_1738.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_법무부 부산솔로몬로파크_1739.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_봉화산옹기테마공원_303.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_봉화산옹기테마공원_304.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_봉화산옹기테마공원_305.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_부산어린이대공원_1724.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_브릭캠퍼스 부산_1744.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_브릭캠퍼스 부산_1745.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_뽀로로&타요 콘텐츠 테마파크빌딩 월미_1274.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_뽀로로&타요 테마파크 월미도점_1307.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_뽀로로&타요 테마파크 월미도점_1308.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_뽀로로&타요 테마파크 월미도점_1309.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울 어린이 대공원 놀이 동산_279.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울 어린이 대공원 놀이 동산_280.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울 어린이 대공원 놀이 동산_281.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울대공원_803.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울대공원_804.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울랜드_809.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울어린이대공원_282.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울어린이대공원_283.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_서울어린이대공원_284.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_스머프매직포레스트_296.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_스카이라인 루지_1728.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_에버랜드_798.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_용인농촌테마파크_839.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_용인농촌테마파크_840.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_용인농촌테마파크_841.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_원마운트_831.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_원마운트_832.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_인스파이어 디스커버리 파크_1302.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_인천공룡월드_1288.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_인천대공원_1268.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_태종대오션플라잉테마파크_1740.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_태종대오션플라잉테마파크_1741.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_태종대오션플라잉테마파크_1742.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_트릭아이뮤지엄_300.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_트릭아이뮤지엄_301.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_파라다이스시티 원더박스_1280.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_파라다이스시티 원더박스_1281.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_퍼스트가든_815.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크_퍼스트가든_817.jpg,테마파크,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크시설_롯데월드어드벤처 부산점 자이언트디거_1751.jpg,테마파크시설,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크시설_어린이대공원 능동숲속의무대_312.jpg,테마파크시설,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크시설_어린이대공원 능동숲속의무대_313.jpg,테마파크시설,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크시설_어린이대공원 능동숲속의무대_314.jpg,테마파크시설,Theme park,amusement park,93.6,park,90.21,theater,90.05
테마파크시설_어린이대공원 팔각당_318.jpg,테마파크시설,Theme park,amusement park,93.6,park,90.21,theater,90.05
한식_골목보리밥_1385.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식_골목보리밥_1387.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식_골목순대국밥집_1374.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식_연탄골목_911.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식_연탄골목_912.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식_연탄골목_913.jpg,한식,Korean cuisine,korean palace,88.03,restaurant,83.91,market,81.47
한식뷔페_골목한식뷔페_1367.jpg,한식뷔페,Korean buffet,korean palace,86.59,restaurant,82.34,bar,81.94
한식뷔페_골목한식뷔페_1368.jpg,한식뷔페,Korean buffet,korean palace,86.59,restaurant,82.34,bar,81.94
한식뷔페_골목한식뷔페_1369.jpg,한식뷔페,Korean buffet,korean palace,86.59,restaurant,82.34,bar,81.94
"해물,생선_골목안집_1816.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목안집_1817.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목안채_887.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목안채_888.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목안채_889.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목쭈꾸미_1825.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_골목쭈꾸미_1826.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_오빠가찜해줄께 부산본점_1666.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"해물,생선_오빠가찜해줄께 부산본점_1667.jpg","해물,생선",Seafood,ocean,89.49,harbor,87.74,market,87.02
"향교,서당_교동향교_1259.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
"향교,서당_교동향교_1260.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
"향교,서당_교동향교_1261.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
"향교,서당_동래향교_1704.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
"향교,서당_동래향교_1705.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
"향교,서당_동래향교_1706.jpg","향교,서당",Confucian school,korean palace,83.06,street,82.25,market,82.03
호수_석촌호수 서호_136.jpg,호수,Lake,river,90.51,ocean,88.91,harbor,88.19
호수_석촌호수 서호_138.jpg,호수,Lake,river,90.51,ocean,88.91,harbor,88.19
"호프,요리주점_골목_1803.jpg","호프,요리주점",Pub,bar,92.76,theater,89.54,restaurant,89.37
"호프,요리주점_골목_1804.jpg","호프,요리주점",Pub,bar,92.76,theater,89.54,restaurant,89.37
"호프,요리주점_골목_1805.jpg","호프,요리주점",Pub,bar,92.76,theater,89.54,restaurant,89.37
